"unidade_ensino","modalidade_ensino","tipo_curso","tipo_oferta","Ano","Status_Matricula","Quantidade"
"CSAM","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2011","matriculado",0
"CSAM","Educação Presencial","FORMACAO INICIAL","Outros","2011","matriculado",195
"CSAM","Educação Presencial","FORMACAO INICIAL","PROEJA - Concomitante","2011","matriculado",0
"CSAM","Educação Presencial","LICENCIATURA","Outros","2011","matriculado",0
"CSAM","Educação Presencial","TÉCNICO","Integrado","2011","matriculado",0
"CSAM","Educação Presencial","TÉCNICO","PROEJA - Integrado","2011","matriculado",0
"CSAM","Educação Presencial","TÉCNICO","Subsequente","2011","matriculado",421
"CSSB","Educação a Distancia","TÉCNICO","Subsequente","2011","matriculado",0
"CSSB","Educação Presencial","FORMACAO CONTINUADA","Outros","2011","matriculado",136
"CSSB","Educação Presencial","FORMACAO INICIAL","Outros","2011","matriculado",0
"CSSB","Educação Presencial","FORMACAO INICIAL","Subsequente","2011","matriculado",0
"CSSB","Educação Presencial","LICENCIATURA","Outros","2011","matriculado",0
"CSSB","Educação Presencial","TÉCNICO","Integrado","2011","matriculado",0
"CSSB","Educação Presencial","TÉCNICO","PROEJA - Integrado","2011","matriculado",0
"CSSB","Educação Presencial","TÉCNICO","Subsequente","2011","matriculado",0
"CSSB","Educação Presencial","TECNOLOGIA","Outros","2011","matriculado",0
"CTAG","Educação a Distancia","TÉCNICO","Subsequente","2011","matriculado",0
"CTAG","Educação Presencial","BACHARELADO","Outros","2011","matriculado",0
"CTAG","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2011","matriculado",0
"CTAG","Educação Presencial","FORMACAO CONTINUADA","Outros","2011","matriculado",414
"CTAG","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2011","matriculado",140
"CTAG","Educação Presencial","FORMACAO INICIAL","Concomitante","2011","matriculado",0
"CTAG","Educação Presencial","FORMACAO INICIAL","Outros","2011","matriculado",146
"CTAG","Educação Presencial","FORMACAO INICIAL","Subsequente","2011","matriculado",71
"CTAG","Educação Presencial","LICENCIATURA","Outros","2011","matriculado",0
"CTAG","Educação Presencial","TÉCNICO","Integrado","2011","matriculado",0
"CTAG","Educação Presencial","TÉCNICO","PROEJA - Integrado","2011","matriculado",0
"CTAG","Educação Presencial","TÉCNICO","Subsequente","2011","matriculado",246
"CTAG","Educação Presencial","TECNOLOGIA","Outros","2011","matriculado",0
"CTGC","Educação a Distancia","TÉCNICO","PROEJA - Integrado","2011","matriculado",0
"CTGC","Educação a Distancia","TÉCNICO","Subsequente","2011","matriculado",0
"CTGC","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2011","matriculado",0
"CTGC","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2011","matriculado",0
"CTGC","Educação Presencial","FORMACAO CONTINUADA","Outros","2011","matriculado",0
"CTGC","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2011","matriculado",0
"CTGC","Educação Presencial","TÉCNICO","Integrado","2011","matriculado",0
"CTGC","Educação Presencial","TÉCNICO","PROEJA - Concomitante","2011","matriculado",0
"CTGC","Educação Presencial","TÉCNICO","PROEJA - Integrado","2011","matriculado",0
"CTGC","Educação Presencial","TÉCNICO","Subsequente","2011","matriculado",0
"IFB","Educação a Distancia","FORMACAO CONTINUADA","Outros","2011","matriculado",0
"IFB","Educação a Distancia","FORMACAO INICIAL","Concomitante","2011","matriculado",0
"IFB","Educação a Distancia","FORMACAO INICIAL","Outros","2011","matriculado",0
"IFB","Educação a Distancia","FORMACAO INICIAL","Subsequente","2011","matriculado",0
"IFB","Educação a Distancia","TÉCNICO","PROEJA - Integrado","2011","matriculado",0
"IFB","Educação a Distancia","TÉCNICO","Subsequente","2011","matriculado",0
"IFB","Educação Presencial","BACHARELADO","Outros","2011","matriculado",0
"IFB","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2011","matriculado",109
"IFB","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2011","matriculado",0
"IFB","Educação Presencial","FORMACAO CONTINUADA","Outros","2011","matriculado",1167
"IFB","Educação Presencial","FORMACAO CONTINUADA","PROEJA - Concomitante","2011","matriculado",0
"IFB","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2011","matriculado",315
"IFB","Educação Presencial","FORMACAO INICIAL","Concomitante","2011","matriculado",0
"IFB","Educação Presencial","FORMACAO INICIAL","Outros","2011","matriculado",509
"IFB","Educação Presencial","FORMACAO INICIAL","PROEJA - Concomitante","2011","matriculado",0
"IFB","Educação Presencial","FORMACAO INICIAL","Subsequente","2011","matriculado",71
"IFB","Educação Presencial","LICENCIATURA","Outros","2011","matriculado",119
"IFB","Educação Presencial","MESTRADO PROFISSIONAL","Outros","2011","matriculado",0
"IFB","Educação Presencial","TÉCNICO","Concomitante","2011","matriculado",70
"IFB","Educação Presencial","TÉCNICO","Integrado","2011","matriculado",174
"IFB","Educação Presencial","TÉCNICO","PROEJA - Concomitante","2011","matriculado",0
"IFB","Educação Presencial","TÉCNICO","PROEJA - Integrado","2011","matriculado",0
"IFB","Educação Presencial","TÉCNICO","Subsequente","2011","matriculado",1776
"IFB","Educação Presencial","TECNOLOGIA","Outros","2011","matriculado",155
"IFB","Todos","ESPECIALIZACAO (LATO SENSU)","Outros","2011","matriculado",0
"IFB","Todos","FORMACAO CONTINUADA","Subsequente","2011","matriculado",0
"CBRA","Educação a Distancia","FORMACAO CONTINUADA","Outros","2012","matriculado",0
"CBRA","Educação a Distancia","FORMACAO INICIAL","Concomitante","2012","matriculado",0
"CBRA","Educação a Distancia","TÉCNICO","Subsequente","2012","matriculado",151
"CBRA","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2012","matriculado",30
"CBRA","Educação Presencial","FORMACAO CONTINUADA","Outros","2012","matriculado",164
"CBRA","Educação Presencial","FORMACAO INICIAL","Outros","2012","matriculado",0
"CBRA","Educação Presencial","FORMACAO INICIAL","Subsequente","2012","matriculado",0
"CBRA","Educação Presencial","LICENCIATURA","Outros","2012","matriculado",263
"CBRA","Educação Presencial","MESTRADO PROFISSIONAL","Outros","2012","matriculado",0
"CBRA","Educação Presencial","TÉCNICO","Concomitante","2012","matriculado",7
"CBRA","Educação Presencial","TÉCNICO","Integrado","2012","matriculado",0
"CBRA","Educação Presencial","TÉCNICO","Subsequente","2012","matriculado",389
"CBRA","Educação Presencial","TECNOLOGIA","Outros","2012","matriculado",44
"CCEI","Educação a Distancia","FORMACAO CONTINUADA","Outros","2012","matriculado",0
"CCEI","Educação a Distancia","TÉCNICO","Subsequente","2012","matriculado",0
"CCEI","Educação Presencial","FORMACAO CONTINUADA","Outros","2012","matriculado",0
"CCEI","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2012","matriculado",0
"CCEI","Educação Presencial","LICENCIATURA","Outros","2012","matriculado",0
"CCEI","Educação Presencial","TÉCNICO","Integrado","2012","matriculado",0
"CCEI","Educação Presencial","TÉCNICO","Subsequente","2012","matriculado",0
"CCEI","Todos","ESPECIALIZACAO (LATO SENSU)","Outros","2012","matriculado",0
"CEST","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2012","matriculado",0
"CEST","Educação Presencial","FORMACAO CONTINUADA","Outros","2012","matriculado",0
"CEST","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2012","matriculado",0
"CEST","Educação Presencial","FORMACAO INICIAL","Outros","2012","matriculado",184
"CEST","Educação Presencial","FORMACAO INICIAL","Subsequente","2012","matriculado",0
"CEST","Educação Presencial","LICENCIATURA","Outros","2012","matriculado",0
"CEST","Educação Presencial","TÉCNICO","Integrado","2012","matriculado",0
"CEST","Educação Presencial","TÉCNICO","PROEJA - Integrado","2012","matriculado",0
"CEST","Educação Presencial","TÉCNICO","Subsequente","2012","matriculado",0
"CGAM","Educação a Distancia","TÉCNICO","Subsequente","2012","matriculado",460
"CGAM","Educação Presencial","BACHARELADO","Outros","2012","matriculado",0
"CGAM","Educação Presencial","FORMACAO CONTINUADA","Outros","2012","matriculado",27
"CGAM","Educação Presencial","FORMACAO CONTINUADA","PROEJA - Concomitante","2012","matriculado",0
"CGAM","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2012","matriculado",289
"CGAM","Educação Presencial","LICENCIATURA","Outros","2012","matriculado",198
"CGAM","Educação Presencial","TÉCNICO","Integrado","2012","matriculado",0
"CGAM","Educação Presencial","TÉCNICO","PROEJA - Integrado","2012","matriculado",0
"CGAM","Educação Presencial","TÉCNICO","Subsequente","2012","matriculado",696
"CGAM","Educação Presencial","TECNOLOGIA","Outros","2012","matriculado",0
"CGAM","Todos","FORMACAO CONTINUADA","Subsequente","2012","matriculado",0
"CPLA","Educação a Distancia","TÉCNICO","Subsequente","2012","matriculado",118
"CPLA","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2012","matriculado",26
"CPLA","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2012","matriculado",0
"CPLA","Educação Presencial","FORMACAO CONTINUADA","Outros","2012","matriculado",0
"CPLA","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2012","matriculado",0
"CPLA","Educação Presencial","FORMACAO INICIAL","Outros","2012","matriculado",74
"CPLA","Educação Presencial","FORMACAO INICIAL","Subsequente","2012","matriculado",0
"CPLA","Educação Presencial","LICENCIATURA","Outros","2012","matriculado",0
"CPLA","Educação Presencial","TÉCNICO","Concomitante","2012","matriculado",47
"CPLA","Educação Presencial","TÉCNICO","Integrado","2012","matriculado",122
"CPLA","Educação Presencial","TÉCNICO","Subsequente","2012","matriculado",492
"CPLA","Educação Presencial","TECNOLOGIA","Outros","2012","matriculado",226
"CPLA","Todos","FORMACAO CONTINUADA","Subsequente","2012","matriculado",0
"CRFI","Educação a Distancia","FORMACAO INICIAL","Outros","2012","matriculado",0
"CRFI","Educação a Distancia","FORMACAO INICIAL","Subsequente","2012","matriculado",0
"CRFI","Educação a Distancia","TÉCNICO","Subsequente","2012","matriculado",98
"CRFI","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2012","matriculado",0
"CRFI","Educação Presencial","FORMACAO CONTINUADA","Outros","2012","matriculado",0
"CRFI","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2012","matriculado",308
"CRFI","Educação Presencial","FORMACAO INICIAL","Outros","2012","matriculado",238
"CRFI","Educação Presencial","FORMACAO INICIAL","PROEJA - Concomitante","2012","matriculado",0
"CRFI","Educação Presencial","FORMACAO INICIAL","Subsequente","2012","matriculado",0
"CRFI","Educação Presencial","LICENCIATURA","Outros","2012","matriculado",0
"CRFI","Educação Presencial","TÉCNICO","Integrado","2012","matriculado",0
"CRFI","Educação Presencial","TÉCNICO","PROEJA - Integrado","2012","matriculado",0
"CRFI","Educação Presencial","TÉCNICO","Subsequente","2012","matriculado",281
"CRFI","Educação Presencial","TECNOLOGIA","Outros","2012","matriculado",0
"CSAM","Educação a Distancia","TÉCNICO","Subsequente","2012","matriculado",163
"CSAM","Educação Presencial","FORMACAO CONTINUADA","Outros","2012","matriculado",154
"CSAM","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2012","matriculado",0
"CSAM","Educação Presencial","FORMACAO INICIAL","Outros","2012","matriculado",545
"CSAM","Educação Presencial","FORMACAO INICIAL","PROEJA - Concomitante","2012","matriculado",0
"CSAM","Educação Presencial","LICENCIATURA","Outros","2012","matriculado",0
"CSAM","Educação Presencial","TÉCNICO","Integrado","2012","matriculado",0
"CSAM","Educação Presencial","TÉCNICO","PROEJA - Integrado","2012","matriculado",0
"CSAM","Educação Presencial","TÉCNICO","Subsequente","2012","matriculado",640
"CSSB","Educação a Distancia","TÉCNICO","Subsequente","2012","matriculado",33
"CSSB","Educação Presencial","FORMACAO CONTINUADA","Outros","2012","matriculado",214
"CSSB","Educação Presencial","FORMACAO INICIAL","Outros","2012","matriculado",203
"CSSB","Educação Presencial","FORMACAO INICIAL","Subsequente","2012","matriculado",0
"CSSB","Educação Presencial","LICENCIATURA","Outros","2012","matriculado",0
"CSSB","Educação Presencial","TÉCNICO","Integrado","2012","matriculado",0
"CSSB","Educação Presencial","TÉCNICO","PROEJA - Integrado","2012","matriculado",0
"CSSB","Educação Presencial","TÉCNICO","Subsequente","2012","matriculado",342
"CSSB","Educação Presencial","TECNOLOGIA","Outros","2012","matriculado",0
"CTAG","Educação a Distancia","TÉCNICO","Subsequente","2012","matriculado",124
"CTAG","Educação Presencial","BACHARELADO","Outros","2012","matriculado",0
"CTAG","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2012","matriculado",0
"CTAG","Educação Presencial","FORMACAO CONTINUADA","Outros","2012","matriculado",0
"CTAG","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2012","matriculado",372
"CTAG","Educação Presencial","FORMACAO INICIAL","Concomitante","2012","matriculado",46
"CTAG","Educação Presencial","FORMACAO INICIAL","Outros","2012","matriculado",81
"CTAG","Educação Presencial","FORMACAO INICIAL","Subsequente","2012","matriculado",372
"CTAG","Educação Presencial","LICENCIATURA","Outros","2012","matriculado",0
"CTAG","Educação Presencial","TÉCNICO","Integrado","2012","matriculado",0
"CTAG","Educação Presencial","TÉCNICO","PROEJA - Integrado","2012","matriculado",0
"CTAG","Educação Presencial","TÉCNICO","Subsequente","2012","matriculado",433
"CTAG","Educação Presencial","TECNOLOGIA","Outros","2012","matriculado",0
"CTGC","Educação a Distancia","TÉCNICO","PROEJA - Integrado","2012","matriculado",0
"CTGC","Educação a Distancia","TÉCNICO","Subsequente","2012","matriculado",151
"CTGC","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2012","matriculado",40
"CTGC","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2012","matriculado",235
"CTGC","Educação Presencial","FORMACAO CONTINUADA","Outros","2012","matriculado",100
"CTGC","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2012","matriculado",0
"CTGC","Educação Presencial","TÉCNICO","Integrado","2012","matriculado",0
"CTGC","Educação Presencial","TÉCNICO","PROEJA - Concomitante","2012","matriculado",0
"CTGC","Educação Presencial","TÉCNICO","PROEJA - Integrado","2012","matriculado",0
"CTGC","Educação Presencial","TÉCNICO","Subsequente","2012","matriculado",80
"IFB","Educação a Distancia","FORMACAO CONTINUADA","Outros","2012","matriculado",0
"IFB","Educação a Distancia","FORMACAO INICIAL","Concomitante","2012","matriculado",0
"IFB","Educação a Distancia","FORMACAO INICIAL","Outros","2012","matriculado",0
"IFB","Educação a Distancia","FORMACAO INICIAL","Subsequente","2012","matriculado",0
"IFB","Educação a Distancia","TÉCNICO","PROEJA - Integrado","2012","matriculado",0
"IFB","Educação a Distancia","TÉCNICO","Subsequente","2012","matriculado",1298
"IFB","Educação Presencial","BACHARELADO","Outros","2012","matriculado",0
"IFB","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2012","matriculado",96
"IFB","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2012","matriculado",235
"IFB","Educação Presencial","FORMACAO CONTINUADA","Outros","2012","matriculado",659
"IFB","Educação Presencial","FORMACAO CONTINUADA","PROEJA - Concomitante","2012","matriculado",0
"IFB","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2012","matriculado",969
"IFB","Educação Presencial","FORMACAO INICIAL","Concomitante","2012","matriculado",46
"IFB","Educação Presencial","FORMACAO INICIAL","Outros","2012","matriculado",1325
"IFB","Educação Presencial","FORMACAO INICIAL","PROEJA - Concomitante","2012","matriculado",0
"IFB","Educação Presencial","FORMACAO INICIAL","Subsequente","2012","matriculado",372
"IFB","Educação Presencial","LICENCIATURA","Outros","2012","matriculado",461
"IFB","Educação Presencial","MESTRADO PROFISSIONAL","Outros","2012","matriculado",0
"IFB","Educação Presencial","TÉCNICO","Concomitante","2012","matriculado",54
"IFB","Educação Presencial","TÉCNICO","Integrado","2012","matriculado",122
"IFB","Educação Presencial","TÉCNICO","PROEJA - Concomitante","2012","matriculado",0
"IFB","Educação Presencial","TÉCNICO","PROEJA - Integrado","2012","matriculado",0
"IFB","Educação Presencial","TÉCNICO","Subsequente","2012","matriculado",3353
"IFB","Educação Presencial","TECNOLOGIA","Outros","2012","matriculado",270
"IFB","Todos","ESPECIALIZACAO (LATO SENSU)","Outros","2012","matriculado",0
"IFB","Todos","FORMACAO CONTINUADA","Subsequente","2012","matriculado",0
"CBRA","Educação a Distancia","FORMACAO CONTINUADA","Outros","2013","matriculado",0
"CBRA","Educação a Distancia","FORMACAO INICIAL","Concomitante","2013","matriculado",0
"CBRA","Educação a Distancia","TÉCNICO","Subsequente","2013","matriculado",273
"CBRA","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2013","matriculado",0
"CBRA","Educação Presencial","FORMACAO CONTINUADA","Outros","2013","matriculado",0
"CBRA","Educação Presencial","FORMACAO INICIAL","Outros","2013","matriculado",0
"CBRA","Educação Presencial","FORMACAO INICIAL","Subsequente","2013","matriculado",0
"CBRA","Educação Presencial","LICENCIATURA","Outros","2013","matriculado",361
"CBRA","Educação Presencial","MESTRADO PROFISSIONAL","Outros","2013","matriculado",0
"CBRA","Educação Presencial","TÉCNICO","Concomitante","2013","matriculado",0
"CBRA","Educação Presencial","TÉCNICO","Integrado","2013","matriculado",0
"CBRA","Educação Presencial","TÉCNICO","Subsequente","2013","matriculado",1058
"CBRA","Educação Presencial","TECNOLOGIA","Outros","2013","matriculado",181
"CCEI","Educação a Distancia","FORMACAO CONTINUADA","Outros","2013","matriculado",0
"CCEI","Educação a Distancia","TÉCNICO","Subsequente","2013","matriculado",77
"CCEI","Educação Presencial","FORMACAO CONTINUADA","Outros","2013","matriculado",0
"CCEI","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2013","matriculado",54
"CCEI","Educação Presencial","LICENCIATURA","Outros","2013","matriculado",44
"CCEI","Educação Presencial","TÉCNICO","Integrado","2013","matriculado",0
"CCEI","Educação Presencial","TÉCNICO","Subsequente","2013","matriculado",0
"CCEI","Todos","ESPECIALIZACAO (LATO SENSU)","Outros","2013","matriculado",0
"CEST","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2013","matriculado",0
"CEST","Educação Presencial","FORMACAO CONTINUADA","Outros","2013","matriculado",33
"CEST","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2013","matriculado",19
"CEST","Educação Presencial","FORMACAO INICIAL","Outros","2013","matriculado",362
"CEST","Educação Presencial","FORMACAO INICIAL","Subsequente","2013","matriculado",0
"CEST","Educação Presencial","LICENCIATURA","Outros","2013","matriculado",0
"CEST","Educação Presencial","TÉCNICO","Integrado","2013","matriculado",0
"CEST","Educação Presencial","TÉCNICO","PROEJA - Integrado","2013","matriculado",0
"CEST","Educação Presencial","TÉCNICO","Subsequente","2013","matriculado",0
"CGAM","Educação a Distancia","TÉCNICO","Subsequente","2013","matriculado",518
"CGAM","Educação Presencial","BACHARELADO","Outros","2013","matriculado",0
"CGAM","Educação Presencial","FORMACAO CONTINUADA","Outros","2013","matriculado",49
"CGAM","Educação Presencial","FORMACAO CONTINUADA","PROEJA - Concomitante","2013","matriculado",0
"CGAM","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2013","matriculado",175
"CGAM","Educação Presencial","LICENCIATURA","Outros","2013","matriculado",237
"CGAM","Educação Presencial","TÉCNICO","Integrado","2013","matriculado",0
"CGAM","Educação Presencial","TÉCNICO","PROEJA - Integrado","2013","matriculado",0
"CGAM","Educação Presencial","TÉCNICO","Subsequente","2013","matriculado",710
"CGAM","Educação Presencial","TECNOLOGIA","Outros","2013","matriculado",0
"CGAM","Todos","FORMACAO CONTINUADA","Subsequente","2013","matriculado",0
"CPLA","Educação a Distancia","TÉCNICO","Subsequente","2013","matriculado",158
"CPLA","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2013","matriculado",26
"CPLA","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2013","matriculado",0
"CPLA","Educação Presencial","FORMACAO CONTINUADA","Outros","2013","matriculado",37
"CPLA","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2013","matriculado",0
"CPLA","Educação Presencial","FORMACAO INICIAL","Outros","2013","matriculado",0
"CPLA","Educação Presencial","FORMACAO INICIAL","Subsequente","2013","matriculado",0
"CPLA","Educação Presencial","LICENCIATURA","Outros","2013","matriculado",0
"CPLA","Educação Presencial","TÉCNICO","Concomitante","2013","matriculado",38
"CPLA","Educação Presencial","TÉCNICO","Integrado","2013","matriculado",93
"CPLA","Educação Presencial","TÉCNICO","Subsequente","2013","matriculado",430
"CPLA","Educação Presencial","TECNOLOGIA","Outros","2013","matriculado",249
"CPLA","Todos","FORMACAO CONTINUADA","Subsequente","2013","matriculado",0
"CRFI","Educação a Distancia","FORMACAO INICIAL","Outros","2013","matriculado",0
"CRFI","Educação a Distancia","FORMACAO INICIAL","Subsequente","2013","matriculado",1
"CRFI","Educação a Distancia","TÉCNICO","Subsequente","2013","matriculado",100
"CRFI","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2013","matriculado",0
"CRFI","Educação Presencial","FORMACAO CONTINUADA","Outros","2013","matriculado",0
"CRFI","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2013","matriculado",44
"CRFI","Educação Presencial","FORMACAO INICIAL","Outros","2013","matriculado",240
"CRFI","Educação Presencial","FORMACAO INICIAL","PROEJA - Concomitante","2013","matriculado",56
"CRFI","Educação Presencial","FORMACAO INICIAL","Subsequente","2013","matriculado",159
"CRFI","Educação Presencial","LICENCIATURA","Outros","2013","matriculado",0
"CRFI","Educação Presencial","TÉCNICO","Integrado","2013","matriculado",0
"CRFI","Educação Presencial","TÉCNICO","PROEJA - Integrado","2013","matriculado",0
"CRFI","Educação Presencial","TÉCNICO","Subsequente","2013","matriculado",381
"CRFI","Educação Presencial","TECNOLOGIA","Outros","2013","matriculado",0
"CSAM","Educação a Distancia","TÉCNICO","Subsequente","2013","matriculado",256
"CSAM","Educação Presencial","FORMACAO CONTINUADA","Outros","2013","matriculado",386
"CSAM","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2013","matriculado",0
"CSAM","Educação Presencial","FORMACAO INICIAL","Outros","2013","matriculado",222
"CSAM","Educação Presencial","FORMACAO INICIAL","PROEJA - Concomitante","2013","matriculado",0
"CSAM","Educação Presencial","LICENCIATURA","Outros","2013","matriculado",0
"CSAM","Educação Presencial","TÉCNICO","Integrado","2013","matriculado",0
"CSAM","Educação Presencial","TÉCNICO","PROEJA - Integrado","2013","matriculado",0
"CSAM","Educação Presencial","TÉCNICO","Subsequente","2013","matriculado",736
"CSSB","Educação a Distancia","TÉCNICO","Subsequente","2013","matriculado",34
"CSSB","Educação Presencial","FORMACAO CONTINUADA","Outros","2013","matriculado",99
"CSSB","Educação Presencial","FORMACAO INICIAL","Outros","2013","matriculado",36
"CSSB","Educação Presencial","FORMACAO INICIAL","Subsequente","2013","matriculado",138
"CSSB","Educação Presencial","LICENCIATURA","Outros","2013","matriculado",0
"CSSB","Educação Presencial","TÉCNICO","Integrado","2013","matriculado",0
"CSSB","Educação Presencial","TÉCNICO","PROEJA - Integrado","2013","matriculado",0
"CSSB","Educação Presencial","TÉCNICO","Subsequente","2013","matriculado",701
"CSSB","Educação Presencial","TECNOLOGIA","Outros","2013","matriculado",0
"CTAG","Educação a Distancia","TÉCNICO","Subsequente","2013","matriculado",190
"CTAG","Educação Presencial","BACHARELADO","Outros","2013","matriculado",0
"CTAG","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2013","matriculado",0
"CTAG","Educação Presencial","FORMACAO CONTINUADA","Outros","2013","matriculado",0
"CTAG","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2013","matriculado",448
"CTAG","Educação Presencial","FORMACAO INICIAL","Concomitante","2013","matriculado",43
"CTAG","Educação Presencial","FORMACAO INICIAL","Outros","2013","matriculado",6
"CTAG","Educação Presencial","FORMACAO INICIAL","Subsequente","2013","matriculado",304
"CTAG","Educação Presencial","LICENCIATURA","Outros","2013","matriculado",0
"CTAG","Educação Presencial","TÉCNICO","Integrado","2013","matriculado",0
"CTAG","Educação Presencial","TÉCNICO","PROEJA - Integrado","2013","matriculado",0
"CTAG","Educação Presencial","TÉCNICO","Subsequente","2013","matriculado",510
"CTAG","Educação Presencial","TECNOLOGIA","Outros","2013","matriculado",0
"CTGC","Educação a Distancia","TÉCNICO","PROEJA - Integrado","2013","matriculado",23
"CTGC","Educação a Distancia","TÉCNICO","Subsequente","2013","matriculado",1223
"CTGC","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2013","matriculado",64
"CTGC","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2013","matriculado",134
"CTGC","Educação Presencial","FORMACAO CONTINUADA","Outros","2013","matriculado",23
"CTGC","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2013","matriculado",337
"CTGC","Educação Presencial","TÉCNICO","Integrado","2013","matriculado",0
"CTGC","Educação Presencial","TÉCNICO","PROEJA - Concomitante","2013","matriculado",0
"CTGC","Educação Presencial","TÉCNICO","PROEJA - Integrado","2013","matriculado",0
"CTGC","Educação Presencial","TÉCNICO","Subsequente","2013","matriculado",28
"IFB","Educação a Distancia","FORMACAO CONTINUADA","Outros","2013","matriculado",0
"IFB","Educação a Distancia","FORMACAO INICIAL","Concomitante","2013","matriculado",0
"IFB","Educação a Distancia","FORMACAO INICIAL","Outros","2013","matriculado",0
"IFB","Educação a Distancia","FORMACAO INICIAL","Subsequente","2013","matriculado",1
"IFB","Educação a Distancia","TÉCNICO","PROEJA - Integrado","2013","matriculado",23
"IFB","Educação a Distancia","TÉCNICO","Subsequente","2013","matriculado",2829
"IFB","Educação Presencial","BACHARELADO","Outros","2013","matriculado",0
"IFB","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2013","matriculado",90
"IFB","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2013","matriculado",134
"IFB","Educação Presencial","FORMACAO CONTINUADA","Outros","2013","matriculado",627
"IFB","Educação Presencial","FORMACAO CONTINUADA","PROEJA - Concomitante","2013","matriculado",0
"IFB","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2013","matriculado",1077
"IFB","Educação Presencial","FORMACAO INICIAL","Concomitante","2013","matriculado",43
"IFB","Educação Presencial","FORMACAO INICIAL","Outros","2013","matriculado",866
"IFB","Educação Presencial","FORMACAO INICIAL","PROEJA - Concomitante","2013","matriculado",56
"IFB","Educação Presencial","FORMACAO INICIAL","Subsequente","2013","matriculado",601
"IFB","Educação Presencial","LICENCIATURA","Outros","2013","matriculado",642
"IFB","Educação Presencial","MESTRADO PROFISSIONAL","Outros","2013","matriculado",0
"IFB","Educação Presencial","TÉCNICO","Concomitante","2013","matriculado",38
"IFB","Educação Presencial","TÉCNICO","Integrado","2013","matriculado",93
"IFB","Educação Presencial","TÉCNICO","PROEJA - Concomitante","2013","matriculado",0
"IFB","Educação Presencial","TÉCNICO","PROEJA - Integrado","2013","matriculado",0
"IFB","Educação Presencial","TÉCNICO","Subsequente","2013","matriculado",4554
"IFB","Educação Presencial","TECNOLOGIA","Outros","2013","matriculado",430
"IFB","Todos","ESPECIALIZACAO (LATO SENSU)","Outros","2013","matriculado",0
"IFB","Todos","FORMACAO CONTINUADA","Subsequente","2013","matriculado",0
"CBRA","Educação a Distancia","FORMACAO CONTINUADA","Outros","2014","matriculado",54
"CBRA","Educação a Distancia","FORMACAO INICIAL","Concomitante","2014","matriculado",0
"CBRA","Educação a Distancia","TÉCNICO","Subsequente","2014","matriculado",110
"CBRA","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2014","matriculado",0
"CBRA","Educação Presencial","FORMACAO CONTINUADA","Outros","2014","matriculado",0
"CBRA","Educação Presencial","FORMACAO INICIAL","Outros","2014","matriculado",0
